ChangeID,Summary,Priority,StatusReason,Impact,ChangePlanning,Submitter,Coordinator,SubmitDateTime,SchStartDateTime,SchEndDateTime,ActualStartDateTime,ActualEndDateTime,CompletedDateTime,ClosedDateTime,CompletedYear,CompletedMonth,ChangeSuccess,ProdCat2,ProdCat3,OpCat1,OpCat2,Customer,CustomerOpco,CustomerGroup,CustomerDept,ApprovalDateTime,SchForAppDateTime,ImpInProgDateTime,LastModifiedDate,CompletedYearQtr,ClosedMonth,ClosedYearQtr
CRQ000000338919,"AL, South Thomasville EBTS, Upgrade Microwave Path to Thomasville",Low,Successful,Minor,Planned,JEN,TT,6:41:50 PM,7:00:00 AM,7:00:00 PM,7:00:00 AM,7:00:00 PM,12:27:56 PM,12:30:16 PM,2023,2023-10,Successful,Transport Device,Microwave TX/RX (Unlicensed),Upgrade/Modify,Transport,JEN,SCS,INFRASTRUCTURE SERVICES,FO AL OPERATIONS,4:28:08 PM,2:01:29 PM,6:42:16 AM,10:49:05 AM,2023-Q4,2023-10,2023-Q4
CRQ000000338923,"AL, Thomasville EBTS, Upgrade Microwave Path to Dixon Mill",Low,Successful,Minor,Planned,JEN,TT,7:03:46 PM,7:00:00 AM,7:00:00 PM,9:43:00 AM,2:44:00 PM,9:36:58 AM,9:37:09 AM,2023,2023-10,Successful,Transport Device,Microwave TX/RX (Unlicensed),Upgrade/Modify,Transport,JEN,SCS,INFRASTRUCTURE SERVICES,FO AL OPERATIONS,4:31:05 PM,2:03:43 PM,6:43:11 AM,10:49:05 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339205,"GA, Jackson and Manchester, Ciena 6500 Upgrade to MLA-2 AMP",Low,Successful,Minor,Planned,GPB,TT,11:19:25 AM,6:00:00 PM,12:00:00 AM,7:00:00 PM,8:19:00 PM,9:26:02 AM,9:27:07 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:41:48 PM,4:05:48 PM,5:41:07 PM,9:27:07 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339309,"AL, N Auburn, SDC, & J St, Ciena 6500 Upgrade AMP Configuration.",Low,Successful,Minor,Planned,GPB,TT,12:09:42 PM,6:00:00 PM,12:00:00 AM,6:00:00 PM,9:42:00 PM,9:40:01 AM,9:40:10 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:41:50 PM,4:10:17 PM,5:43:09 PM,9:40:09 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339407,"GA, Columbus and Manchester, Ciena 6500 Upgrade to MLA-2 AMP",Low,Successful,Minor,Planned,GPB,TT,11:33:30 AM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,1:53:11 PM,1:53:41 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:41:50 PM,4:07:38 PM,5:42:12 PM,1:53:41 PM,2023-Q4,2023-10,2023-Q4
CRQ000000339408,"AL & GA, N Auburn and Columbus, Ciena 6500 Upgrade AMP Configuration",Low,Successful,Minor,Planned,GPB,TT,11:52:27 AM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,12:33:37 PM,12:34:31 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:41:48 PM,4:08:58 PM,5:43:08 PM,12:34:31 PM,2023-Q4,2023-10,2023-Q4
CRQ000000339518,"AL, Mobile, Splicing Mobile North Connector to West Mobile loop",Low,Successful,Minor,Planned,RCA,TT,4:15:09 PM,8:00:00 AM,7:00:00 PM,10:19:00 AM,12:49:00 PM,10:33:53 AM,10:34:02 AM,2023,2023-10,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,RC,SCS,INFRASTRUCTURE SERVICES,FO AL FIBER TO DISTRIBUTION,12:39:44 PM,4:31:28 PM,7:47:13 AM,11:00:39 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339521,"GA, Cartersville ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,5:37:36 PM,12:00:00 PM,4:00:00 PM,12:00:00 PM,4:00:00 PM,9:24:25 AM,9:24:32 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,11:52:42 AM,11:02:18 AM,11:43:56 AM,9:24:32 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339605,"GA, Atlanta, East Atlanta ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,1:30:18 PM,8:00:00 AM,12:00:00 PM,8:00:00 AM,12:00:00 PM,10:34:47 AM,10:34:57 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,10:44:18 AM,3:52:35 PM,7:43:17 AM,10:34:57 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339607,"GA, Panthersville ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,1:54:39 PM,12:00:00 PM,4:00:00 PM,12:00:00 PM,4:00:00 PM,10:40:01 AM,10:40:16 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,10:44:38 AM,3:53:26 PM,11:43:54 AM,10:40:16 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339728,"GA, Mossy Branch, New NOKIA SAR, Add to Transport Network",Low,Successful,Minor,Planned,TSE,TT,2:16:55 PM,10:00:00 AM,10:00:00 PM,10:10:00 AM,5:16:00 PM,1:40:13 PM,1:40:25 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Install,Transport,TLS,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,9:41:49 PM,4:12:24 PM,9:41:13 AM,4:14:20 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339739,"GA, White ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,5:28:00 PM,8:00:00 AM,12:00:00 PM,8:00:00 AM,12:00:00 PM,9:23:40 AM,9:23:54 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,11:50:54 AM,11:01:20 AM,7:43:49 AM,9:23:53 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339740,"MS, MOSS POINT, ITC DELTACOM HUT, REPLACE STAND BY GENERATOR ATS",Low,Successful,Minor,Planned,SEV,TT,7:12:14 PM,9:00:00 AM,7:00:00 PM,9:00:00 AM,4:13:00 PM,10:35:47 AM,10:35:56 AM,2023,2023-10,Successful,Facilities Component,Generator,Upgrade/Modify,Transport,SE,SCS,INFRASTRUCTURE SERVICES,FO MS FIBER OPS AND PROJECTS,4:25:47 PM,1:57:26 PM,8:43:26 AM,11:18:53 AM,2023-Q4,2023-10,2023-Q4
CRQ000000339809,"GA, Locust Grove ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,11:16:26 AM,12:00:00 PM,4:00:00 PM,12:00:00 PM,4:00:00 PM,5:18:35 PM,5:19:17 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,3:05:42 PM,11:04:14 AM,11:43:09 AM,5:19:17 PM,2023-Q4,2023-10,2023-Q4
CRQ000000339820,"GA, Shannon ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,2:09:19 PM,12:00:00 PM,4:00:00 PM,12:00:00 PM,4:00:00 PM,9:43:42 AM,9:43:48 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,11:53:23 AM,11:06:08 AM,11:43:19 AM,9:43:48 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340010,"GA, Atlanta Motor Speedway ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,10:59:30 AM,8:00:00 AM,12:00:00 PM,8:01:00 AM,9:24:00 AM,5:11:44 PM,5:12:15 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,3:05:35 PM,11:03:18 AM,7:43:03 AM,5:12:15 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340029,"GA, Adairsville ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,1:59:57 PM,8:00:00 AM,12:00:00 PM,8:00:00 AM,12:00:00 PM,9:42:53 AM,9:43:03 AM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,11:53:49 AM,11:05:15 AM,7:43:13 AM,9:43:03 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340042,"AL, Wilsonville and J St, Ciena module add and Nokia circuit turn down.",Low,Successful,Minor,Planned,GPB,TT,5:04:10 PM,6:00:00 PM,11:00:00 PM,6:00:00 PM,12:00:00 AM,9:11:13 AM,9:11:23 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:41:50 PM,10:59:24 AM,5:43:09 PM,9:11:23 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340134,"GA, NW Pine Mountain ENODEB, Site Grounding Audit",Low,Successful,Minor,Planned,LPE,TT,6:46:30 PM,1:00:00 PM,5:00:00 PM,1:00:00 PM,5:00:00 PM,1:51:08 PM,1:51:30 PM,2023,2023-10,Successful,Facilities Component,Surge Suppression,Repair,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,5:10:34 PM,11:51:26 AM,12:42:03 PM,1:51:29 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340223,"AL, Phenix City, Phenix City ENODEB, Site Grounding Audit",Low,Successful,Minor,Planned,LPE,TT,5:14:33 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,1:49:24 PM,1:50:23 PM,2023,2023-10,Successful,Facilities Component,Surge Suppression,Repair,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,12:35:43 PM,11:35:55 AM,8:41:12 AM,1:50:23 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340319,"AL, Fitzpatrick ENODEB, Site Grounding Audit",Low,Successful,Minor,Planned,LPE,TT,6:57:47 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,9:38:58 AM,9:39:07 AM,2023,2023-10,Successful,Facilities Component,Surge Suppression,Repair,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,12:36:43 PM,11:39:34 AM,8:43:13 AM,9:39:06 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340407,"GA, East Dallas, Migrate leased circuit to new AT&T ASEoD service.",Low,Successful,Minor,Planned,JHW,TT,10:21:54 AM,10:00:00 AM,12:00:00 PM,10:19:00 AM,12:00:00 PM,5:13:25 PM,5:14:17 PM,2023,2023-10,Successful,Transport Device,Other Transport Device,Migrate,Transport,JHW,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,12:34:44 PM,11:32:24 AM,9:43:06 AM,5:14:17 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340413,"GA, Savannah ICON Ring, PLM firmware upgrade on all nodes",Low,Successful,Minor,Planned,RPY,TT,12:13:13 PM,9:30:00 AM,5:00:00 PM,9:30:00 AM,5:00:00 PM,10:30:57 AM,10:31:07 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:41:49 PM,11:40:55 AM,9:03:16 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340416,"GA, Atlanta ICON Ring, PLM firmware upgrade on all nodes",Low,Successful,Minor,Planned,RPY,TT,12:32:50 PM,9:30:00 AM,5:00:00 PM,9:30:00 AM,2:32:00 PM,9:53:03 AM,9:53:13 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:41:50 PM,11:42:56 AM,9:02:15 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340418,"GA, N GA ICON Ring, Bainbridge, Bowen & Shanty PLM Upgrades",Low,Successful,Minor,Planned,RPY,TT,12:51:08 PM,9:30:00 AM,5:00:00 PM,9:48:00 AM,2:24:00 PM,9:47:30 AM,9:47:38 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:41:49 PM,11:44:55 AM,9:04:13 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340422,"AL, BHM Gorgas, Anniston ICON Ring, Leeds/Clay, PLM firmware upgrade on all nodes",Low,Successful,Minor,Planned,RPY,TT,1:27:24 PM,9:30:00 AM,5:00:00 PM,9:34:00 AM,2:38:00 PM,9:12:02 AM,9:12:16 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:41:49 PM,11:47:14 AM,9:01:07 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340425,"AL, Green County/Barry, Tuscaloosa & Southern ICON Ring, PLM firmware upgrade on all nodes",Low,Successful,Minor,Planned,RPY,TT,1:42:02 PM,9:30:00 AM,5:00:00 PM,10:19:00 AM,5:00:00 PM,9:32:12 AM,9:32:22 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:40:47 PM,11:49:06 AM,9:02:12 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340426,"AL, Green County/Barry, Tuscaloosa & Southern ICON Ring, PLM firmware upgrade on all nodes (BACKUP)",Low,Successful,Minor,Unplanned,RPY,TT,1:42:06 PM,10:30:00 AM,12:00:00 PM,10:51:00 AM,12:11:00 PM,9:11:00 AM,9:11:07 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,10:02:55 AM,10:02:37 AM,10:22:19 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340602,"AL, Paint Rock LTE, Migrate leased circuit to new AT&T ASEoD service.",Low,Successful,Minor,Planned,JHW,TT,10:35:35 AM,11:00:00 AM,1:00:00 PM,11:00:00 AM,1:00:00 PM,5:16:02 PM,5:17:42 PM,2023,2023-10,Successful,Transport Device,Other Transport Device,Migrate,Transport,JHW,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,12:37:43 PM,11:34:04 AM,10:43:07 AM,5:17:42 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340609,"MS, Hattiesburg and Pascagoula PLM upgrades on all nodes",Low,Successful,Minor,Planned,RPY,TT,1:48:59 PM,9:30:00 AM,5:00:00 PM,9:36:00 AM,12:11:00 PM,9:12:00 AM,9:12:06 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:40:47 PM,11:51:06 AM,9:02:16 AM,11:10:48 PM,2023-Q4,2023-11,2023-Q4
CRQ000000340907,"GA, Macon, NW Macon ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,1:16:44 PM,10:00:00 AM,12:00:00 PM,10:10:00 AM,11:34:00 AM,5:15:09 PM,5:17:55 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,1:01:31 PM,10:26:42 AM,9:43:06 AM,5:17:55 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340914,"GA, LTE router software update & reboot",Medium,Successful,Moderate,Planned,DRI,TT,3:31:47 PM,11:00:00 PM,12:59:00 AM,11:00:00 PM,12:59:00 AM,1:42:56 PM,1:44:33 PM,2023,2023-10,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,DR,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,1:18:31 PM,11:49:10 AM,10:42:14 PM,1:44:32 PM,2023-Q4,2023-10,2023-Q4
CRQ000000340916,"GA, LTE router software update & reboot",Medium,Successful,Moderate,Planned,DRI,TT,4:05:32 PM,11:00:00 PM,12:59:00 AM,11:00:00 PM,12:59:00 AM,10:51:12 AM,10:51:53 AM,2023,2023-10,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,DR,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,1:17:31 PM,11:50:15 AM,10:43:10 PM,10:51:53 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340917,"GA, LTE router software update & reboot",Low,Successful,Minor,Planned,DRI,TT,4:10:55 PM,11:00:00 PM,12:59:00 AM,11:00:00 PM,12:30:00 AM,9:27:47 AM,9:27:54 AM,2023,2023-10,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,DR,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,1:02:31 PM,11:48:00 AM,10:41:09 PM,9:27:54 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340924,"AL, Guin, Yampertown LTE, repair or replace SAU or BB chassis due to alarm issues.",Low,Successful,Minor,Planned,RBK,TT,9:38:08 PM,1:01:00 PM,3:00:00 PM,1:01:00 PM,5:44:00 PM,9:27:01 AM,9:27:16 AM,2023,2023-10,Successful,Transport Device,Synchronization Equipment,Repair,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,2:14:32 PM,11:57:47 AM,12:43:04 PM,9:27:16 AM,2023-Q4,2023-10,2023-Q4
CRQ000000340926,"AL, Clanton, Lay Dam LTE, upgrade AC input ckts to allow for 75 amp rectifiers.",Low,Successful,Minor,Planned,RBK,TT,10:02:56 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,2:35:44 PM,2:35:55 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,5:15:34 PM,12:13:54 PM,8:32:11 AM,2:35:55 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341010,"GA, Gray ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,1:27:10 PM,2:00:00 PM,4:00:00 PM,2:00:00 PM,4:00:00 PM,5:19:51 PM,5:20:19 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,5:10:33 PM,10:27:37 AM,1:41:06 PM,5:20:19 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341109,"GA, No GA ICON Ring, Tallulah Lodge #1, WAN port build for iSTAR",Medium,Successful,Moderate,Planned,RPY,TT,2:12:32 PM,10:00:00 AM,4:00:00 PM,10:00:00 AM,1:51:00 PM,2:33:20 PM,2:39:00 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,1:29:28 PM,12:08:51 PM,9:42:07 AM,11:10:48 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341110,"GA, No GA ICON Ring, Tallulah Lodge #1, WAN port build for iSTAR (BACKUP DATE)",Medium,Successful,Moderate,Planned,RPY,TT,2:12:36 PM,10:00:00 AM,4:00:00 PM,10:00:00 AM,4:00:00 PM,2:37:27 PM,2:39:51 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,1:29:26 PM,12:09:42 PM,9:49:04 AM,11:10:48 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341225,"GA, Atlanta, College Park ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,3:53:46 PM,12:00:00 PM,4:00:00 PM,12:00:00 PM,4:00:00 PM,12:32:58 PM,12:34:07 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,5:11:34 PM,11:56:31 AM,11:42:23 AM,12:34:07 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341226,"AL, Irondale, relocate fiber cable for Lumen Night 2",Low,Successful,Minor,Planned,DWM,TT,3:56:00 PM,12:00:00 AM,7:00:00 AM,12:00:00 AM,7:00:00 AM,9:52:22 AM,9:52:30 AM,2023,2023-11,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,DWM,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,12:33:25 PM,12:17:59 PM,11:41:12 PM,11:13:48 AM,2023-Q4,2023-11,2023-Q4
CRQ000000341228,"GA, Various Sites, Ciena 6500 Software Upgrades",Medium,Successful,Moderate,Planned,ADL,TT,4:15:59 PM,7:00:00 PM,12:00:00 AM,7:00:00 PM,12:00:00 AM,11:55:36 AM,11:58:32 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:00:32 AM,12:11:41 PM,6:32:07 PM,11:58:32 AM,2023-Q4,2023-10,2023-Q4
CRQ000000341229,"GA, Various Sites, Ciena 6500 Software Upgrades (BACKUP DATE)",Medium,Successful,Moderate,Planned,ADL,TT,4:16:05 PM,7:00:00 PM,12:00:00 AM,7:00:00 PM,12:00:00 AM,9:30:58 AM,9:32:00 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:01:12 AM,12:12:23 PM,6:43:09 PM,9:32:00 AM,2023-Q4,2023-10,2023-Q4
CRQ000000341415,"AL, Irondale, relocate fiber cable for Lumen Night 1",Low,Successful,Minor,Planned,DWM,TT,3:26:06 PM,12:00:00 AM,7:00:00 AM,12:00:00 AM,4:45:00 AM,10:01:23 AM,10:01:32 AM,2023,2023-11,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,DWM,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,12:34:25 PM,12:16:12 PM,11:44:07 PM,11:13:48 AM,2023-Q4,2023-11,2023-Q4
CRQ000000341417,"GA, Atlanta, Cleveland Ave ENODEB, DC Plant Upgrade",Low,Successful,Minor,Planned,LPE,TT,3:43:33 PM,9:00:00 AM,12:00:00 PM,9:00:00 AM,12:00:00 PM,12:31:22 PM,12:33:58 PM,2023,2023-10,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,WLP,COM,PRODUCT DEVELOPMENT & SUPPORT,SE RAN OPS,5:11:33 PM,11:55:39 AM,8:42:18 AM,12:33:58 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341811,"GA, Conyers, Flovilla, Splicing two dark fibers",Low,Successful,Minor,Planned,SDG,TT,2:10:56 PM,11:00:00 PM,6:00:00 AM,11:00:00 PM,12:54:00 AM,9:41:04 AM,9:41:14 AM,2023,2023-10,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,SDG,SCS,OPERATIONS,STI,5:14:33 PM,10:32:33 AM,10:43:12 PM,9:41:14 AM,2023-Q4,2023-10,2023-Q4
CRQ000000341812,"AL/GA, Various Sites, Ciena 6500 Software Upgrades",Low,Successful,Minor,Planned,ADL,TT,2:20:46 PM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,9:59:48 AM,10:00:05 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,2:25:48 PM,1:29:10 PM,5:44:05 PM,10:00:04 AM,2023-Q4,2023-11,2023-Q4
CRQ000000341813,"AL, Various Sites, Ciena 6500 Software Upgrades",Low,Successful,Minor,Planned,ADL,TT,2:35:24 PM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,9:50:48 AM,9:50:57 AM,2023,2023-11,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,12:39:20 PM,2:06:00 PM,5:41:09 PM,9:50:57 AM,2023-Q4,2023-11,2023-Q4
CRQ000000341819,"GA, Campbell Rd, Migrate leased circuit to new AT&T ASEoD service.",Low,Successful,Minor,Planned,JHW,TT,3:12:46 PM,10:00:00 AM,1:00:00 PM,10:00:00 AM,1:00:00 PM,9:32:18 AM,9:32:27 AM,2023,2023-10,Successful,Transport Device,Other Transport Device,Migrate,Transport,JHW,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,9:53:47 AM,4:49:06 PM,9:41:12 AM,9:32:27 AM,2023-Q4,2023-10,2023-Q4
CRQ000000341908,"GA, Various Sites. Ciena 6500 Software Upgrades",Low,Successful,Minor,Planned,ADL,TT,11:08:21 AM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,2:38:12 PM,2:38:31 PM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:55:16 AM,1:14:28 PM,5:41:09 PM,2:38:31 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341917,"AL, Birmingham ICON Ring, Massey Rd ICON node insertion",Medium,Successful,Moderate,Planned,RPY,TT,1:56:59 PM,10:00:00 AM,4:00:00 PM,10:00:00 AM,4:00:00 PM,9:24:39 AM,9:26:48 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Install,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:06:12 AM,3:39:00 PM,9:41:07 AM,11:10:48 PM,2023-Q4,2023-10,2023-Q4
CRQ000000341919,"AL/MS, Various Sites, Ciena 6500 Software Upgrades",Low,Successful,Minor,Planned,ADL,TT,2:05:11 PM,6:00:00 PM,12:00:00 AM,6:00:00 PM,12:00:00 AM,9:28:55 AM,9:29:24 AM,2023,2023-10,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,12:39:19 PM,3:42:16 PM,5:43:08 PM,9:29:24 AM,2023-Q4,2023-10,2023-Q4
